,MergedDB EdgeId,Merge DB Source Node ID,Merge DB Target Node ID,Old Edge Id List,Source Label,Target Label
19131,19131,10199,15562,[23819],margarine with garlic,partially heat-treated
19132,19132,10199,175,[23820],margarine with garlic,fat or oil
19133,19133,10199,15564,[23821],margarine with garlic,pasteurization by heating
19134,19134,10199,15619,[23822],margarine with garlic,spice or herb added
19135,19135,10199,5579,[23823],margarine with garlic,vitamin a or carotenes added
19136,19136,10201,2278,[23824],grouse in wine sauce,solid
19137,19137,10201,15722,[23825],grouse in wine sauce,dark meat
19138,19138,10201,13548,[23826],grouse in wine sauce,skeletal meat part
19139,19139,10201,15590,[23827],grouse in wine sauce,alcoholated
19140,19140,10201,11856,[23828],grouse in wine sauce,packed in gravy or sauce
19141,19141,10203,2278,[23829],european pilchard (raw),solid
19142,19142,10203,15565,[23830],european pilchard (raw),not heat-treated
19143,19143,10203,13548,[23831],european pilchard (raw),skeletal meat part
19144,19144,2042,15567,[23832],cod liver food product,whole; natural shape
19145,19145,2042,15565,[23833],cod liver food product,not heat-treated
19146,19146,2042,917,[23834],cod liver food product,liver (whole; raw)
19147,19147,1427,2278,[23835],round herring,solid
19148,19148,1427,15565,[23836],round herring,not heat-treated
19149,19149,1427,13548,[23837],round herring,skeletal meat part
19150,19150,10210,15607,[23838],chicken egg drop soup,liquid; low viscosity
19151,19151,10210,15560,[23839],chicken egg drop soup,fully heat-treated
19152,19152,10210,2309,[23840],chicken egg drop soup,broth or stock
19153,19153,10210,2317,[23841],chicken egg drop soup,http://purl.obolibrary.org/obo/FOODON_03460147
19154,19154,10212,727,[23842],grain mash,semisolid with solid pieces
19155,19155,10212,15560,[23843],grain mash,fully heat-treated
19156,19156,10212,2060,[23844],grain mash,seed (treated)
19157,19157,10212,609,[23845],grain mash,grain added
19158,19158,10213,15561,[23846],whole wheat (not further specified),seed; skin present; germ present
19159,19159,555,809,[23847],cake (us cfr),whole; shape achieved by forming; thickness <0.3 cm.
19160,19160,555,1044,[23849],cake (us cfr),eggplant (stuffed)
19161,19161,555,15571,[23852],cake (us cfr),flavoring or taste ingredient added
19162,19162,555,15623,[23853],cake (us cfr),sucrose added
19163,19163,10214,2278,[23854],fish with red skin (deep-frozen),solid
19164,19164,10214,13548,[23855],fish with red skin (deep-frozen),skeletal meat part
19165,19165,10214,15576,[23856],fish with red skin (deep-frozen),preservation by freezing
19166,19166,1547,15589,[23862],sherbet,sweetener added
19167,19167,1547,6132,[23863],sherbet,dietary claim or use
19168,19168,1547,15577,[23864],sherbet,energy special claim or use
19169,19169,1566,15591,[23866],grape beverage,acidified
19170,19170,1566,15589,[23867],grape beverage,sweetener added
19171,19171,1566,11726,[23868],grape beverage,artificial fruit flavoring added
19172,19172,10218,15567,[23869],beef casing,whole; natural shape
19173,19173,10218,15565,[23870],beef casing,not heat-treated
19174,19174,10218,11817,[23871],beef casing,intestine
19175,19175,10218,15749,[23872],beef casing,preservation by brining
19176,19176,10220,15566,[23873],raspberry wine,liquid; low viscosity; with no visible particles
19177,19177,10220,15573,[23874],raspberry wine,fruit; peel present; core; pit or seed present
19178,19178,10220,10464,[23875],raspberry wine,alcohol fermentation process
19179,19179,10221,2278,[23876],fish fillets and minced fish (quick-frozen in blocks),solid
19180,19180,10221,14061,[23877],fish fillets and minced fish (quick-frozen in blocks),skeletal meat part; without bone; without skin
19181,19181,10221,15702,[23878],fish fillets and minced fish (quick-frozen in blocks),preservation by quick freezing
19182,19182,330,816,[23879],cream dressing,semisolid with smooth consistency
19183,19183,330,57,[23880],cream dressing,cream (raw)
19184,19184,330,15591,[23881],cream dressing,acidified
19185,19185,330,15610,[23882],cream dressing,food homogenization or emulsification process
19186,19186,1789,2278,[23883],star fruit (whole),solid
19187,19187,1789,2318,[23884],star fruit (whole),fruit; peel present; core; pit or seed removed
19188,19188,1789,15568,[23885],star fruit (whole),water removal process
19189,19189,1789,15569,[23886],star fruit (whole),preservation by dehydration or drying
19190,19190,2044,8646,[23887],dessert mix,formulated mix
19191,19191,2045,816,"[23894, 26192, 28449, 29334, 32544, 38929]",french dressing,semisolid with smooth consistency
19192,19192,2045,15560,"[23895, 26193, 28450, 29335, 32545, 38930]",french dressing,fully heat-treated
19193,19193,2045,175,"[23896, 26194, 28451, 29336, 32546, 38931]",french dressing,fat or oil
19194,19194,2045,15591,"[23897, 26195, 28452, 29337, 32547, 38932]",french dressing,acidified
19195,19195,2045,15570,[23898],french dressing,nonnutritive sweetener added
19196,19196,2045,15605,"[23899, 28453, 32548]",french dressing,color added
19197,19197,2045,15580,"[23900, 26196, 28454, 29338, 38933]",french dressing,flavoring; spice or herb added
19198,19198,2045,15726,[23901],french dressing,low energy food
19199,19199,2046,15565,[23902],yeast extract,not heat-treated
19200,19200,2046,7993,[23903],yeast extract,part of algae or fungus
19201,19201,10228,809,[23904],pierogie (cottage cheese-filled),whole; shape achieved by forming; thickness <0.3 cm.
19202,19202,10228,15560,[23905],pierogie (cottage cheese-filled),fully heat-treated
19203,19203,10228,15563,[23906],pierogie (cottage cheese-filled),curd
19204,19204,10228,11761,[23907],pierogie (cottage cheese-filled),lactic acid fermentation process
19205,19205,10228,15598,[23908],pierogie (cottage cheese-filled),food filling process
19206,19206,10228,609,[23909],pierogie (cottage cheese-filled),grain added
19207,19207,2047,15566,"[23910, 31448, 36006, 38249]",fruit wine (sparkling),liquid; low viscosity; with no visible particles
19208,19208,2047,15565,"[23911, 31449, 36007, 38250]",fruit wine (sparkling),not heat-treated
19209,19209,2047,15573,"[23912, 31450, 36008, 38251]",fruit wine (sparkling),fruit; peel present; core; pit or seed present
19210,19210,2047,10464,"[23913, 31451, 36009, 38252]",fruit wine (sparkling),alcohol fermentation process
19211,19211,2047,15625,[23914],fruit wine (sparkling),carbonated by fermentation
19212,19212,2047,322,"[23915, 31452, 36010, 38253]",fruit wine (sparkling),preservation by fermentation
19213,19213,1528,15729,[23920],29  milk (efg),spray-drying
19214,19214,10232,11347,[23921],baking powder,finely ground
19215,19215,1122,15565,[23923],blackeyed pea plant,not heat-treated
19216,19216,10233,13651,[23925],vegetable oil cooking spray in pressurized container,can; bottle or jar
19217,19217,10233,15585,[23926],vegetable oil cooking spray in pressurized container,liquid; high viscosity; with no visible particles
19218,19218,10233,175,[23927],vegetable oil cooking spray in pressurized container,fat or oil
19219,19219,10233,3717,[23928],vegetable oil cooking spray in pressurized container,packed with aerosol propellant
19220,19220,10235,15567,[23929],rice and peas (frozen),whole; natural shape
19221,19221,10235,2060,[23930],rice and peas (frozen),seed (treated)
19222,19222,10235,15576,[23931],rice and peas (frozen),preservation by freezing
19223,19223,10235,7955,[23932],rice and peas (frozen),obsolete: vegetable added
19224,19224,1054,13651,[23933],pink bean food product,can; bottle or jar
19225,19225,1054,15567,"[23934, 34907, 39857]",pink bean food product,whole; natural shape
19226,19226,1054,15560,[23935],pink bean food product,fully heat-treated
19227,19227,1054,15561,"[23936, 34908, 39859]",pink bean food product,seed; skin present; germ present
19228,19228,1054,15583,[23937],pink bean food product,sterilization by heating
19229,19229,845,15560,[23939],blackberry plant,fully heat-treated
19230,19230,845,15583,[23941],blackberry plant,sterilization by heating
19231,19231,10239,727,[23942],egg butter,semisolid with solid pieces
19232,19232,10239,15593,[23943],egg butter,sugar syrup or syrup solids
19233,19233,10239,15571,[23944],egg butter,flavoring or taste ingredient added
19234,19234,10239,15623,[23945],egg butter,sucrose added
19235,19235,10239,2317,[23946],egg butter,http://purl.obolibrary.org/obo/FOODON_03460147
19236,19236,2033,15560,[23948],frigate mackerel (raw),fully heat-treated
19237,19237,2033,14011,[23950],frigate mackerel (raw),cooking in steam
19238,19238,10244,2278,[23957],teleme cheese,solid
19239,19239,10244,15563,[23958],teleme cheese,curd
19240,19240,10244,15616,[23959],teleme cheese,pickling process
19241,19241,10244,8520,[23960],teleme cheese,curing or aging process
19242,19242,10244,15749,[23961],teleme cheese,preservation by brining
19243,19243,950,2278,[23962],brown trout food product,solid
19244,19244,950,15565,[23963],brown trout food product,not heat-treated
19245,19245,950,13548,[23964],brown trout food product,skeletal meat part
19246,19246,164,15568,"[23968, 25148, 27064, 28463, 38560]",vegetable (raw),water removal process
19247,19247,164,15608,"[23969, 25149]",vegetable (raw),candying process
19248,19248,164,15569,"[23970, 25150, 27065, 28464, 38561]",vegetable (raw),preservation by dehydration or drying
19249,19249,164,15023,"[23971, 25151]",vegetable (raw),preservation by adding sugar
19250,19250,164,15586,"[23972, 25152]",vegetable (raw),sugar or sugar syrup added
19251,19251,595,15642,"[23973, 30570]",potato (whole),divided or disintegrated
19252,19252,595,13703,[23977],potato (whole),preservation by adding chemicals
19253,19253,10247,15571,[23978],imitation raspberry jelly base,flavoring or taste ingredient added
19254,19254,155,15609,[23982],candy (us cfr),artificially carbonated
19255,19255,155,2069,[23983],candy (us cfr),lactose
19256,19256,155,15605,[23985],candy (us cfr),color added
19257,19257,10254,2278,[23986],akee and saltfish,solid
19258,19258,10254,13548,[23987],akee and saltfish,skeletal meat part
19259,19259,10254,2317,[23988],akee and saltfish,http://purl.obolibrary.org/obo/FOODON_03460147
19260,19260,10254,15619,[23989],akee and saltfish,spice or herb added
19261,19261,1941,15573,"[23992, 39305]",pyracantha berry (raw),fruit; peel present; core; pit or seed present
19262,19262,1941,15576,[23993],pyracantha berry (raw),preservation by freezing
19263,19263,10256,2278,[23994],st. paulin cheese,solid
19264,19264,10256,15563,[23995],st. paulin cheese,curd
19265,19265,10256,5330,[23996],st. paulin cheese,lactic acid-other agent fermentation process
19266,19266,10257,816,[23997],beef bouillon paste,semisolid with smooth consistency
19267,19267,10257,15560,[23998],beef bouillon paste,fully heat-treated
19268,19268,10257,2309,[23999],beef bouillon paste,broth or stock
19269,19269,10257,15568,[24000],beef bouillon paste,water removal process
19270,19270,2049,13651,[24001],pie filling,can; bottle or jar
19271,19271,2049,15599,[24002],pie filling,semisolid
19272,19272,2049,15560,[24003],pie filling,fully heat-treated
19273,19273,2049,459,[24004],pie filling,sugar product
19274,19274,2049,15583,[24005],pie filling,sterilization by heating
19275,19275,2049,15571,[24006],pie filling,flavoring or taste ingredient added
19276,19276,2049,2317,"[24007, 24009]",pie filling,http://purl.obolibrary.org/obo/FOODON_03460147
19277,19277,2049,15605,[24008],pie filling,color added
19278,19278,10258,727,[24015],fruit jam and jelly mix,semisolid with solid pieces
19279,19279,10258,15560,[24016],fruit jam and jelly mix,fully heat-treated
19280,19280,10258,15578,[24017],fruit jam and jelly mix,fruit part
19281,19281,10258,15586,[24018],fruit jam and jelly mix,sugar or sugar syrup added
19282,19282,517,10226,"[24022, 29382]",bakery product (frozen),food baking process
19283,19283,517,15580,"[24023, 29385]",bakery product (frozen),flavoring; spice or herb added
19284,19284,10259,15629,[24024],chicken shrimp soup with noodles,liquid; low viscosity; with solid pieces
19285,19285,10259,15560,[24025],chicken shrimp soup with noodles,fully heat-treated
19286,19286,10259,609,[24026],chicken shrimp soup with noodles,grain added
19287,19287,10259,2317,"[24027, 24028]",chicken shrimp soup with noodles,http://purl.obolibrary.org/obo/FOODON_03460147
19288,19288,1769,15567,[24029],chicken leg,whole; natural shape
19289,19289,1769,15565,[24030],chicken leg,not heat-treated
19290,19290,1769,15722,[24031],chicken leg,dark meat
19291,19291,1769,4390,[24032],chicken leg,leg (poultry meat cut)
19292,19292,1769,6498,[24033],chicken leg,skeletal meat part; with bone; with skin
19293,19293,10260,727,[24034],macaroni and cheese with ham,semisolid with solid pieces
19294,19294,10260,15560,[24035],macaroni and cheese with ham,fully heat-treated
19295,19295,10260,15620,[24036],macaroni and cheese with ham,seed; skin removed; germ removed (endosperm)
19296,19296,10260,2317,"[24037, 24038]",macaroni and cheese with ham,http://purl.obolibrary.org/obo/FOODON_03460147
19297,19297,10260,11052,[24039],macaroni and cheese with ham,obsolete: meat added
19298,19298,10260,15580,[24040],macaroni and cheese with ham,flavoring; spice or herb added
19299,19299,10260,13468,[24041],macaroni and cheese with ham,packed in gravy or sauce; dairy or egg component
19300,19300,664,13651,[24042],orange food product,can; bottle or jar
19301,19301,664,15642,[24043],orange food product,divided or disintegrated
19302,19302,664,15560,[24044],orange food product,fully heat-treated
19303,19303,664,15600,[24045],orange food product,fruit; peel removed; core; pit or seed removed
19304,19304,664,15583,[24046],orange food product,sterilization by heating
19305,19305,10263,15611,[24047],jellying aid substance,extract; concentrate or isolate of plant or animal
