,Merge DB Node ID,Merged Nodes Old ID list,label
9715,9715,[11984],wild turkey
9716,9716,[11985],california mussel
9717,9717,[11986],great burnet plant
9718,9718,[11987],food (roasted)
9719,9719,[11988],29470 - dairy snacks (efsa foodex2)
9720,9720,[11991],crawfish or crayfish
9721,9721,[11993],42390 - cinnamon flavour (efsa foodex2)
9722,9722,[11994],pork liver (whole; raw)
9723,9723,[11995],citrus vinegar (food product)
9724,9724,[11997],cheese pizza (cooked; frozen)
9725,9725,[11998],thailand bamboo plant
9726,9726,[11999],pla-ra
9727,9727,[12000],10270 - borlotti or other common beans (without pods) (efsa foodex2)
9728,9728,[12001],thompson seedless grape plant
9729,9729,[12004],37340 - hibiscus infusion (efsa foodex2)
9730,9730,[12005],edible seed food product
9731,9731,[12006],oaxaca cheese
9732,9732,[12007],14700 - other miscellaneous citrus fruit (efsa foodex2)
9733,9733,[12008],tristan rock lobster
9734,9734,[12010],nondairy whipped cream topping
9735,9735,[12015],garlic paste
9736,9736,[12016],35560 - wild strawberry infusion leaves (efsa foodex2)
9737,9737,[12017],wood apple cream (canned)
9738,9738,[12018],atlantic lizardfish
9739,9739,[12019],04640 - dandelion leaves (forced) (efsa foodex2)
9740,9740,[12024],food allergen labelling about fish and products thereof
9741,9741,[12025],aluminum-coated dragee
9742,9742,[12026],beverage containing caffeine
9743,9743,[12029],poult
9744,9744,[12031],maine lobster (raw)
9745,9745,[12032],marine mammal
9746,9746,[12033],white beech mushroom
9747,9747,[12035],soy cream
9748,9748,[12037],drying agent (codex)
9749,9749,[12038],porpoise family
9750,9750,[12042],free-range
9751,9751,[12043],topping (pressure-packed)
9752,9752,[12045],oriented polypropylene container
9753,9753,[12046],01640 - rusk; wholemeal (efsa foodex2)
9754,9754,[12047],native turmeric plant
9755,9755,[12049],sausage crumbles with pepperoni flavoring frozen
9756,9756,[12051],romanesco plant
9757,9757,[12052],tomato relish food product
9758,9758,[12053],roughscale flounder
9759,9759,[12054],22150 - barbs (efsa foodex2)
9760,9760,[12057],large scaled brown slickhead
9761,9761,[12058],food contact surface from human-made material
9762,9762,[12059],apricot kernel oil
9763,9763,[12060],ultra high temperature (uht) pasteurization
9764,9764,[12062],fermented dairy food product
9765,9765,[12063],beverage syrup cola type
9766,9766,[12070],tree tomato sauce
9767,9767,[12071],vegetable-meat product
9768,9768,[12073],08440 - pimpernel (efsa foodex2)
9769,9769,[12075],lespedeza plant
9770,9770,[12076],conventional under glass/protected production growing condition
9771,9771,[12078],cracker sandwich (peanut butter and imitation jelly filled)
9772,9772,[12079],ginger snap cookie
9773,9773,[12081],akee fruit food product
9774,9774,[12082],food for pregnant and nursing women
9775,9775,[12083],sugar; honey or syrup (eurofir)
9776,9776,[12084],03520 - barley popped (efsa foodex2)
9777,9777,[12085],marrow bean (whole; dried)
9778,9778,[12086],french endive (raw)
9779,9779,[12087],06430 - dwarf cape gooseberries (efsa foodex2)
9780,9780,[12088],spring lobster (raw)
9781,9781,[12089],american crayfish family
9782,9782,[12090],milk-based product with fruit preparations (calorie reduced)
9783,9783,[12091],13430 - cassia bark (generic) (efsa foodex2)
9784,9784,[12092],metal container
9785,9785,[12093],01200 - wheat bread and rolls; white with maize (efsa foodex2)
9786,9786,[12095],04300 - black eyed peas leaves (efsa foodex2)
9787,9787,[12096],blood sausage
9788,9788,[12098],polyethylene (low density) - polyester container
9789,9789,[12099],narrowleaf cattail plant
9790,9790,[12104],imitation mustard flour
9791,9791,[12106],wild caia plant
9792,9792,[12107],gum drop candy
9793,9793,[12108],belon oyster (raw)
9794,9794,[12109],antioxidants solubilizer (codex)
9795,9795,[12110],scrambled hen egg mix
9796,9796,[12114],ylang-ylang plant
9797,9797,[12115],food colour (codex)
9798,9798,[12118],09520 - sweet corn canned (efsa foodex2)
9799,9799,[12119],40130 - mixed soups (efsa foodex2)
9800,9800,[12121],wheatgrass juice (food product)
9801,9801,[12124],new zealand spider crab
9802,9802,[12126],grain seed (glazed)
9803,9803,[12130],24770 - salmon roe; pacific (efsa foodex2)
9804,9804,[12132],19470 - deer; minced meat (efsa foodex2)
9805,9805,[12134],32130 - juice; potato (efsa foodex2)
9806,9806,[12137],10000611 - desserts/dessert toppings variety packs (gs1 gpc)
9807,9807,[12138],chinese imperial tea (dry)
9808,9808,[12140],bonito dried
9809,9809,[12141],12320 - other seeds (including elsewhere non-listed oilseeds and other seeds) (efsa foodex2)
9810,9810,[12142],wurstel (smoked)
9811,9811,[12143],sweet dattock plant
9812,9812,[12144],15610 - wineberries (efsa foodex2)
9813,9813,[12145],32030 - nectar; pineapple (efsa foodex2)
9814,9814,[12151],18530 - candied fruit; orange peel (efsa foodex2)
9815,9815,[12152],peppertree plant
9816,9816,[12153],00300 - popcorn kernels (efsa foodex2)
9817,9817,[12154],29930 - sugar; icing - powder (efsa foodex2)
9818,9818,[12155],starry smooth-hound
9819,9819,[12158],31290 - duck fat; processed (efsa foodex2)
9820,9820,[12159],shrimp meal
9821,9821,[12161],blusher mushroom
9822,9822,[12163],garden rhubarb plant
9823,9823,[12164],egyptian balady bread
9824,9824,[12167],10000592 - coffee/tea/substitutes variety packs (gs1 gpc)
9825,9825,[12169],20960 - asses-mules-hinnies; other slaughtering products (efsa foodex2)
9826,9826,[12170],cero
9827,9827,[12172],bhuna chana
9828,9828,[12173],milk with added milk solids (partly skimmed; flavored)
9829,9829,[12174],25980 - snail; roman (efsa foodex2)
9830,9830,[12178],beverage analog
9831,9831,[12180],32480 - juice concentrate; pomegranate (efsa foodex2)
9832,9832,[12182],17980 - dried vine fruits (raisins etc.) (efsa foodex2)
9833,9833,[12184],39620 - lasagna (efsa foodex2)
9834,9834,[12185],orange bell pepper (whole; raw)
9835,9835,[12186],sloppy joe (frozen)
9836,9836,[12187],34610 - aloe leaf gel (pulp) (efsa foodex2)
9837,9837,[12188],vitamin-mineral preparation containing calcium caseinate and fat-soluble vitamins
9838,9838,[12189],31140 - palm oil/fat (efsa foodex2)
9839,9839,[12190],42410 - citrus flavour (efsa foodex2)
9840,9840,[12192],raisin (seeded)
9841,9841,[12193],30880 - water-based ice creams (efsa foodex2)
9842,9842,[12194],40690 - gravy thickener (efsa foodex2)
9843,9843,[12195],wombat berry plant
9844,9844,[12196],fruit produce
9845,9845,[12198],root; tuber or bulb
9846,9846,[12199],south polar fungus
9847,9847,[12201],great hammerhead
9848,9848,[12206],mammea americana fruit product
9849,9849,[12207],golden goatfish
9850,9850,[12209],18710 - canned or jarred sour cherry (efsa foodex2)
9851,9851,[12212],black currant nectar beverage
9852,9852,[12213],arabian jasmine plant
9853,9853,[12214],phytosterol claim or use
9854,9854,[12215],fruit dessert powder
9855,9855,[12216],33930 - herb liqueur (efsa foodex2)
9856,9856,[12217],02250 - common laminated dough (efsa foodex2)
9857,9857,[12218],candy corn
9858,9858,[12219],smooth-hound genus
9859,9859,[12220],pacific ocean perch fillet (raw)
9860,9860,[12221],neck (poultry meat cut)
9861,9861,[12222],16070 - redcurrants (efsa foodex2)
9862,9862,[12223],carob and vanilla ice cream
9863,9863,[12224],walleye (raw)
9864,9864,[12225],teenager as food consumer
9865,9865,[12227],19370 - asses-mules-hinnies fresh meat (efsa foodex2)
9866,9866,[12228],03510 - popped cereals (efsa foodex2)
9867,9867,[12229],fiat object part
9868,9868,[12230],soy sauce acid hydrolyzed
9869,9869,[12233],mollusc marinade
9870,9870,[12235],papaya ball (canned)
9871,9871,[12237],possum
9872,9872,[12239],silver moonfish
9873,9873,[12240],42950 - jasmine flavour (efsa foodex2)
9874,9874,[12247],zebu
9875,9875,[12248],chrysanthemum tea (dry)
9876,9876,[12252],argentine family
9877,9877,[12254],polyunsaturated fat claim or use
9878,9878,[12255],32790 - soft drinks with minor amounts of fruits or flavours (efsa foodex2)
9879,9879,[12256],cheese spread with fruits vegetables or meats pasteurized
9880,9880,[12257],food containing alcohol
9881,9881,[12258],beverage syrup concentrate
9882,9882,[12259],apricot seed (food product)
9883,9883,[12260],garlic juice
9884,9884,[12261],33010 - diet soft drinks with flavours (efsa foodex2)
9885,9885,[12262],wheat based food product
9886,9886,[12263],caramote prawn
9887,9887,[12264],post-evisceration carcass
9888,9888,[12265],dressing; very low fat
9889,9889,[12268],black persimmon plant
9890,9890,[12269],waterfly egg (canned)
9891,9891,[12270],paperboard container; surface treated both sides
9892,9892,[12271],05220 - rice sprouts (efsa foodex2)
9893,9893,[12275],candied high protein tablet
9894,9894,[12278],food slow freezing process
9895,9895,[12279],43660 - rum flavour (efsa foodex2)
9896,9896,[12280],Huangjiu
9897,9897,[12284],fig marmalade
9898,9898,[12286],snow pea plant
9899,9899,[12287],lemon cookie
9900,9900,[12288],aluminium box; plastic-coated
9901,9901,[12289],blackback flounder
9902,9902,[12290],02270 - phyllo dough (efsa foodex2)
9903,9903,[12293],egg drop soup
9904,9904,[12294],kummamoto oyster (raw)
9905,9905,[12295],mandarin orange tree
9906,9906,[12296],cheese skim milk for manufacturing
9907,9907,[12297],vetch seed (whole; dried)
9908,9908,[12299],32040 - mixed fruit nectars (efsa foodex2)
9909,9909,[12308],tuna salad
9910,9910,[12310],mullet family
9911,9911,[12312],fish portion (breaded; quick-frozen)
9912,9912,[12314],01370 - multigrain (not only rye-wheat) bread and rolls (efsa foodex2)
9913,9913,[12319],flour moulding
9914,9914,[12322],red grapefruit
9915,9915,[12323],pimiento cheese with olives
9916,9916,[12324],red deepsea crab
9917,9917,[12327],linseed seed
9918,9918,[12328],16570 - nagami kumquats (efsa foodex2)
9919,9919,[12329],imitation chocolate-flavored coating
9920,9920,[12330],pectin producing plant fruit food product
9921,9921,[12333],29830 - sugars (mono- and di-saccharides) (efsa foodex2)
9922,9922,[12336],37710 - ready-to-eat meal for infants and young children (efsa foodex2)
9923,9923,[12337],tabasco pepper plant
9924,9924,[12338],25630 - squid; european flying (efsa foodex2)
9925,9925,[12339],red skin peanut (whole; with skin; raw)
9926,9926,[12340],42070 - blue cheese flavour (efsa foodex2)
9927,9927,[12342],20890 - sheep other slaughtering products (efsa foodex2)
9928,9928,[12344],dusting powder (codex)
9929,9929,[12345],23600 - blue whitings (efsa foodex2)
9930,9930,[12346],05990 - slicing bean (young pods) (efsa foodex2)
9931,9931,[12347],tropical fruit juice with pulp (pasteurized; frozen)
9932,9932,[12349],seafood gumbo mix
9933,9933,[12351],conventional outdoor/open-air production growing condition
9934,9934,[12352],entity
9935,9935,[12353],43930 - tequila flavour (efsa foodex2)
9936,9936,[12354],tiger saw-gill
9937,9937,[12356],squash seed (food product)
9938,9938,[12357],20360 - pig kidney (efsa foodex2)
9939,9939,[12359],19010 - deer msm (efsa foodex2)
9940,9940,[12362],pronghorn spiny lobster
9941,9941,[12365],50121700 - shellfish unprepared/unprocessed (gs1 gpc)
9942,9942,[12367],meadow fescue fodder silage
9943,9943,[12370],manteca cheese
9944,9944,[12371],religion- or customs-related claim or use
9945,9945,[12372],polyvinyl chloride - polyvinylidene chloride container
9946,9946,[12373],imitation lemon beverage base (vitamin-fortified; artificially sweetened)
9947,9947,[12379],fishery product (chilled)
9948,9948,[12380],34920 - field horsetail infusion leaves (efsa foodex2)
9949,9949,[12381],pork fatty tissue (partially defatted)
9950,9950,[12383],28960 - cheese; comte (efsa foodex2)
9951,9951,[12384],cream sherry wine
9952,9952,[12385],42810 - guarana flavour (efsa foodex2)
9953,9953,[12386],kitchen sage plant
9954,9954,[12387],pomegranate wine (food product)
9955,9955,[12388],fish cocktail spread
9956,9956,[12389],04150 - blackjack leaves (efsa foodex2)
9957,9957,[12390],hollaender cheese
9958,9958,[12391],24700 - bluefish roe (efsa foodex2)
9959,9959,[12393],ground ivy plant
9960,9960,[12394],chili sandwich roll
9961,9961,[12396],26910 - fermented milk or cream (efsa foodex2)
9962,9962,[12397],00290 - maize and similar- (efsa foodex2)
9963,9963,[12398],whisker sheatfish
9964,9964,[12400],50192400 - sweet spreads (gs1 gpc)
9965,9965,[12401],peppermint leaf (whole)
9966,9966,[12403],sesame milk beverage base
9967,9967,[12404],cheese svecia
9968,9968,[12406],grape fruit food product
9969,9969,[12407],27  fish and seafood (efg)
9970,9970,[12408],27770 - cheese; pouligny-saint-pierre (efsa foodex2)
9971,9971,[12410],metal screw cap or lid
9972,9972,[12412],wax chewing gum product
9973,9973,[12413],03490 - wheat bran rolled flakes (efsa foodex2)
9974,9974,[12415],western pacific gizzard shad
9975,9975,[12416],19300 - lamb fresh meat (efsa foodex2)
9976,9976,[12417],laminate tube; unlined plastic ends
9977,9977,[12420],grass shrimp
9978,9978,[12424],no or reduced sugar claim or use
9979,9979,[12426],20950 - horse marrowbone (efsa foodex2)
9980,9980,[12427],carribean red snapper (raw)
9981,9981,[12429],fruit used as vegetable
9982,9982,[12430],no or reduced fat claim or use
9983,9983,[12431],14380 - cara caras (efsa foodex2)
9984,9984,[12432],ham omelet mix (instant)
9985,9985,[12433],soup seasoning (extract of beef added)
9986,9986,[12434],28270 - cheese; lappi (efsa foodex2)
9987,9987,[12435],slipper lobster family
9988,9988,[12437],05180 - lentil sprouts (efsa foodex2)
9989,9989,[12438],high polyunsaturated fat
9990,9990,[12439],07710 - sea spaghetti (efsa foodex2)
9991,9991,[12440],alcohol-acetic acid fermentation process
9992,9992,[12441],jackfruit (canned)
9993,9993,[12444],bourbon ball
9994,9994,[12453],06390 - cherry tomatoes (efsa foodex2)
9995,9995,[12454],28120 - cheese; double gloucester (efsa foodex2)
9996,9996,[12458],44030 - walnut flavour (efsa foodex2)
9997,9997,[12459],colour fixative (codex)
9998,9998,[12460],jelly bean
9999,9999,[12461],sorghum beer (food product)
10000,10000,[12462],giant pangasius
10001,10001,[12465],03870 - baby leaf crops (including brassica species) and similar- (efsa foodex2)
10002,10002,[12466],fish; spariform
10003,10003,[12468],freshwater goby
10004,10004,[12469],strawberry (artificially sweetened)
10005,10005,[12470],japanese scallop
10006,10006,[12471],wild celery plant
10007,10007,[12473],randhuni plant
10008,10008,[12474],25290 - oysters (efsa foodex2)
10009,10009,[12475],37500 - infant formulae; powder (efsa foodex2)
10010,10010,[12476],mud whelk
10011,10011,[12477],licorice-type candy
10012,10012,[12478],crab imperial (in shell)
10013,10013,[12479],10000603 - sugars/sugar substitute products variety packs (gs1 gpc)
10014,10014,[12480],10640 - horse gram (fresh seeds) (efsa foodex2)
10015,10015,[12481],25280 - water snails; conches and whelks (efsa foodex2)
10016,10016,[12482],27760 - cheese; garrotxa (efsa foodex2)
10017,10017,[12484],21880 - beerwurst (efsa foodex2)
10018,10018,[12485],croque monsieur
10019,10019,[12486],obsolete: deep sea cray (raw)
10020,10020,[12487],dexpantothenol
10021,10021,[12488],common cranberry plant
10022,10022,[12489],tub gurnard
10023,10023,[12492],grape preserve or jam food product
10024,10024,[12494],33640 - noble rot wine (efsa foodex2)
10025,10025,[12496],drink milk-derivative-based (with no added sugar)
10026,10026,[12497],pemmican (meatless)
10027,10027,[12498],goosefish
10028,10028,[12500],kangaroo
10029,10029,[12501],Biltong
10030,10030,[12502],citrullus lanatus fruit food product
10031,10031,[12504],02880 - rhubarb flan (efsa foodex2)
10032,10032,[12509],goat cheese sauce (food product)
10033,10033,[12510],silver dory
10034,10034,[12511],south african porgy fillet (raw)
10035,10035,[12512],kombucha tea
10036,10036,[12513],subarctic climatic zone
10037,10037,[12514],0290000 - sea weeds (ec)
10038,10038,[12515],vegetable-producing plant; most parts
10039,10039,[12517],20590 - equine edible offal; non-muscle; other than liver and kidney (efsa foodex2)
10040,10040,[12520],continuant
10041,10041,[12522],maple danish pastry
10042,10042,[12523],african peach plant
10043,10043,[12525],imitation orgeat syrup
10044,10044,[12529],09900 - chinese water chestnut (efsa foodex2)
10045,10045,[12530],linseed bread
10046,10046,[12532],nut milk
10047,10047,[12534],beef rib (prime grade; raw)
10048,10048,[12535],peanut cluster (artificially vanilla- and maple-flavored)
10049,10049,[12536],processed in wood container
10050,10050,[12539],cheese maturing (semi-hard)
10051,10051,[12540],acidified cow milk dairy product
10052,10052,[12541],24470 - horse mackerels (efsa foodex2)
10053,10053,[12543],razor shell family
10054,10054,[12544],43710 - shrimp flavour (efsa foodex2)
10055,10055,[12545],filefish family
10056,10056,[12547],porcupine fish
10057,10057,[12548],22170 - freshwater bream - europe (efsa foodex2)
